 "subject" , "predicate" , "object" ,
 "http://xlore.org/olympic/instance/1588" , "http://www.w3.org/2000/01/rdf-schema#label" , "Aleksandr GOLUBEV" ,
 "http://xlore.org/venue/19" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept10" ,
 "http://xlore.org/venue/19" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/venue/19" , "http://www.w3.org/2000/01/rdf-schema#label" , 坎莫尔诺蒂克中心 ,
 "http://xlore.org/individual-womenfigure-skating-grenoble-1968" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/2367" ,
 "http://xlore.org/individual-womenfigure-skating-grenoble-1968" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/individual-womenfigure-skating-grenoble-1968" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport6" ,
 "http://xlore.org/individual-womenfigure-skating-grenoble-1968" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/2366" ,
 "http://xlore.org/individual-womenfigure-skating-grenoble-1968" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/2365" ,
 "http://xlore.org/individual-womenfigure-skating-grenoble-1968" , "http://www.w3.org/2000/01/rdf-schema#label" , 女子单人滑 ,
 "http://xlore.org/individual-womenfigure-skating-grenoble-1968" , "http://www.w3.org/2000/01/rdf-schema#label" , "individual-women" ,
 "http://xlore.org/olympic/instance/1264" , "http://xlore.org/olympic/property/5" , "00:01:07.18_1000m-men_2002" ,
 "http://xlore.org/olympic/instance/1264" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/1264" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/1264" , "http://www.w3.org/2000/01/rdf-schema#label" , "Gerard VAN VELDE" ,
 "http://xlore.org/alpine-combined-menalpine-skiing-turin-2006" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/816" ,
 "http://xlore.org/alpine-combined-menalpine-skiing-turin-2006" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport1" ,
 "http://xlore.org/alpine-combined-menalpine-skiing-turin-2006" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/alpine-combined-menalpine-skiing-turin-2006" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/815" ,
 "http://xlore.org/alpine-combined-menalpine-skiing-turin-2006" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/814" ,
 "http://xlore.org/alpine-combined-menalpine-skiing-turin-2006" , "http://www.w3.org/2000/01/rdf-schema#label" , 男子全能 ,
 "http://xlore.org/alpine-combined-menalpine-skiing-turin-2006" , "http://www.w3.org/2000/01/rdf-schema#label" , "alpine-combined-men" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "_women_2018" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "_ice-hockey-men_1924" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "65_team-mixed_2014" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "_ice-hockey-women_1998" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "0004.5_pairs-mixed_1992" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "16:37.5_team-sprint-women_2006" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "4:36.62_3000m-relay-women_1992" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "6:32.282_mens-5000m-relay_2018" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "2:24.872_mixed-team-relay_2018" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "11.000_pairs-mixed_1948" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "58.61_four-man-men_1992" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "0_curling-men_1998" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "_men_2018" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "3_pairs-mixed_2002" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "_curling-women_2010" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "15 pts (69:05)_ice-hockey-men_1948" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "_curling-women_1998" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "57.83_two-woman-women_2006" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "15 pts (71:14)_ice-hockey-men_1952" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "_curling-men_2010" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "11 pts (32:4)_ice-hockey-men_1932" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "_5000m-relay-men_2006" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "_ice-hockey-men_1956" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "_mixed-doubles_2018" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "1:00.19_two-man-men_1992" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "_ice-hockey-women_2014" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "9 - 3_curling-men_2014" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "3:02.91_team-pursuit-women_2006" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "7_pairs-mixed_1960" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "_ice-hockey-men_1960" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "_3000m-relay-women_2006" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "35.5_pairs-mixed_1964" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "73_mixed-team-event_2018" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "4:15.738_3000m-relay-women_2002" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "_ice-dancing-mixed_1988" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "1:02.99_four-man-men_1964" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "3:43.59_two-man-men_2006" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "16_pairs-mixed_1956" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "55.43_four-man-men_2006" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "_ice-hockey-men_1968" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "3:47.28_team-pursuit-men_2006" ,
 "http://xlore.org/olympic/instance/115" , "http://xlore.org/olympic/property/5" , "56.66_four-man-men_1988" ,
 "http://xlore.org/olympic/instance/115" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/115" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/115" , "http://www.w3.org/2000/01/rdf-schema#label" , "CANADA" ,
 "http://xlore.org/olympic/instance/1859" , "http://xlore.org/olympic/property/5" , "_individual-women_1988" ,
 "http://xlore.org/olympic/instance/1859" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/1859" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/1859" , "http://www.w3.org/2000/01/rdf-schema#label" , "Elizabeth MANLEY" ,
 "http://xlore.org/olympic/instance/2571" , "http://xlore.org/olympic/property/5" , "219.4_normal-hill-individual-men_1960" ,
 "http://xlore.org/olympic/instance/2571" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2571" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2571" , "http://www.w3.org/2000/01/rdf-schema#label" , "Otto LEODOLTER" ,
 "http://xlore.org/olympic/instance/386" , "http://xlore.org/olympic/property/5" , "1:08:15.8_skiathlon-15km-15km-men_2014" ,
 "http://xlore.org/olympic/instance/386" , "http://xlore.org/olympic/property/5" , "1:15:11.4_skiathlon-15km-15km-men_2010" ,
 "http://xlore.org/olympic/instance/386" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/386" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/386" , "http://www.w3.org/2000/01/rdf-schema#label" , "Marcus HELLNER" ,
 "http://xlore.org/olympic/instance/877" , "http://xlore.org/olympic/property/5" , "2h06:11.8_50km-men_2006" ,
 "http://xlore.org/olympic/instance/877" , "http://xlore.org/olympic/property/5" , "00:49:53.800_10km-pursuit-men_2002" ,
 "http://xlore.org/olympic/instance/877" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/877" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/877" , "http://www.w3.org/2000/01/rdf-schema#label" , "Giorgio DI CENTA" ,
 "http://xlore.org/10km-womencross-country-skiing-grenoble-1968" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/2358" ,
 "http://xlore.org/10km-womencross-country-skiing-grenoble-1968" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/10km-womencross-country-skiing-grenoble-1968" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport4" ,
 "http://xlore.org/10km-womencross-country-skiing-grenoble-1968" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/2357" ,
 "http://xlore.org/10km-womencross-country-skiing-grenoble-1968" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/2353" ,
 "http://xlore.org/10km-womencross-country-skiing-grenoble-1968" , "http://www.w3.org/2000/01/rdf-schema#label" , "女子10公里间隔出发" ,
 "http://xlore.org/10km-womencross-country-skiing-grenoble-1968" , "http://www.w3.org/2000/01/rdf-schema#label" , "10km-women" ,
 "http://xlore.org/team-mennordic-combined-nagano-1998" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/54" ,
 "http://xlore.org/team-mennordic-combined-nagano-1998" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/team-mennordic-combined-nagano-1998" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport10" ,
 "http://xlore.org/team-mennordic-combined-nagano-1998" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/392" ,
 "http://xlore.org/team-mennordic-combined-nagano-1998" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/18" ,
 "http://xlore.org/team-mennordic-combined-nagano-1998" , "http://www.w3.org/2000/01/rdf-schema#label" , 男子团体 ,
 "http://xlore.org/team-mennordic-combined-nagano-1998" , "http://www.w3.org/2000/01/rdf-schema#label" , "team-men" ,
 "http://xlore.org/olympic/instance/1840" , "http://xlore.org/olympic/property/5" , "15:11.1_5km-women_1988" ,
 "http://xlore.org/olympic/instance/1840" , "http://xlore.org/olympic/property/5" , "30:08.3_10km-women_1988" ,
 "http://xlore.org/olympic/instance/1840" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/1840" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/1840" , "http://www.w3.org/2000/01/rdf-schema#label" , "Vida VENCIENE" ,
 "http://xlore.org/10km-pursuit-womenbiathlon-sochi-2014" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/357" ,
 "http://xlore.org/10km-pursuit-womenbiathlon-sochi-2014" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport2" ,
 "http://xlore.org/10km-pursuit-womenbiathlon-sochi-2014" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/10km-pursuit-womenbiathlon-sochi-2014" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/356" ,
 "http://xlore.org/10km-pursuit-womenbiathlon-sochi-2014" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/59" ,
 "http://xlore.org/10km-pursuit-womenbiathlon-sochi-2014" , "http://www.w3.org/2000/01/rdf-schema#label" , "10km-pursuit-women" ,
 "http://xlore.org/10km-pursuit-womenbiathlon-sochi-2014" , "http://www.w3.org/2000/01/rdf-schema#label" , "女子10公里追逐" ,
 "http://xlore.org/30km-womencross-country-skiing-nagano-1998" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/1368" ,
 "http://xlore.org/30km-womencross-country-skiing-nagano-1998" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/30km-womencross-country-skiing-nagano-1998" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport4" ,
 "http://xlore.org/30km-womencross-country-skiing-nagano-1998" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/1145" ,
 "http://xlore.org/30km-womencross-country-skiing-nagano-1998" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/899" ,
 "http://xlore.org/30km-womencross-country-skiing-nagano-1998" , "http://www.w3.org/2000/01/rdf-schema#label" , "女子30公里集体出发" ,
 "http://xlore.org/30km-womencross-country-skiing-nagano-1998" , "http://www.w3.org/2000/01/rdf-schema#label" , "30km-women" ,
 "http://xlore.org/olympic/instance/1382" , "http://xlore.org/olympic/property/5" , "_curling-women_1998" ,
 "http://xlore.org/olympic/instance/1382" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/1382" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/1382" , "http://www.w3.org/2000/01/rdf-schema#label" , "Denmark" ,
 "http://xlore.org/500m-womenshort-track-speed-skating-lillehammer-1994" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/1581" ,
 "http://xlore.org/500m-womenshort-track-speed-skating-lillehammer-1994" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/500m-womenshort-track-speed-skating-lillehammer-1994" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport11" ,
 "http://xlore.org/500m-womenshort-track-speed-skating-lillehammer-1994" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/1580" ,
 "http://xlore.org/500m-womenshort-track-speed-skating-lillehammer-1994" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/1579" ,
 "http://xlore.org/500m-womenshort-track-speed-skating-lillehammer-1994" , "http://www.w3.org/2000/01/rdf-schema#label" , "500m-women" ,
 "http://xlore.org/500m-womenshort-track-speed-skating-lillehammer-1994" , "http://www.w3.org/2000/01/rdf-schema#label" , "女子500米" ,
 "http://xlore.org/snowboard-cross-mensnowboard-sochi-2014" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport14" ,
 "http://xlore.org/snowboard-cross-mensnowboard-sochi-2014" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/snowboard-cross-mensnowboard-sochi-2014" , "http://www.w3.org/2000/01/rdf-schema#label" , 男子越野 ,
 "http://xlore.org/snowboard-cross-mensnowboard-sochi-2014" , "http://www.w3.org/2000/01/rdf-schema#label" , "snowboard-cross-men" ,
 "http://xlore.org/olympic/instance/2162" , "http://xlore.org/olympic/property/5" , "20_individual-women_1976" ,
 "http://xlore.org/olympic/instance/2162" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2162" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2162" , "http://www.w3.org/2000/01/rdf-schema#label" , "Dianne DE LEEUW" ,
 "http://xlore.org/500m-womenshort-track-speed-skating-albertville-1992" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/1743" ,
 "http://xlore.org/500m-womenshort-track-speed-skating-albertville-1992" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/500m-womenshort-track-speed-skating-albertville-1992" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport11" ,
 "http://xlore.org/500m-womenshort-track-speed-skating-albertville-1992" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/1742" ,
 "http://xlore.org/500m-womenshort-track-speed-skating-albertville-1992" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/1579" ,
 "http://xlore.org/500m-womenshort-track-speed-skating-albertville-1992" , "http://www.w3.org/2000/01/rdf-schema#label" , "500m-women" ,
